english,thinkverse/towerinstruct:latest_std,thinkverse/towerinstruct:latest_std_scores,thinkverse/towerinstruct:latest_rag,thinkverse/towerinstruct:latest_rag_scores
"Niacinamide and tea tree oil work together to effectively heal damaged skin. They help quickly shrink enlarged pores and fade hyperpigmentation caused by acne. Tea tree oil also has antibacterial properties, and helps reduce infection.","La niacinamida y el aceite de árbol de té trabajan juntos para curar eficazmente la piel dañada. Ayudan a reducir rápidamente los poros agrandados y desvanecer la hiperpigmentación causada por el acné. El aceite de árbol de té también tiene propiedades antibacterianas, y ayuda a reducir la infección.",0.655094563961029,"Niacinamida y aceite de árbol de té trabajan juntos para curar eficazmente la piel dañada. Ayudan a reducir rápidamente los poros agrandados y disminuir el hiperpigmentación causado por el acné. El aceite de árbol de té también tiene propiedades antibacterianas, y ayuda a reducir la infección.",0.5893487334251404
Ultra-gentle & soothing,Translation in Spanish: Ultra-suave y calmante,-0.1773013472557068,"""Más suave y reconfortante""",0.5188116431236267
PHA lactobionic acid helps retain moisture and increase overall hydration levels. Panthenol soothes skin by reducing itching and inflammation. Together they offer the perfect relief for blemish-prone skin.,"El ácido PHA lactobiónico ayuda a retener la humedad y aumentar los niveles globales de hidratación. El pantenol calma la piel al reducir el picor e inflamación. Juntos, ofrecen el perfecto alivio para una piel propensa a las imperfecciones.",0.5320829153060913,"PHA ácido lactobiónico ayuda a retener la humedad y aumentar los niveles de hidratación general. El pantenol calma la piel al reducir el picor e inflamación. Juntos, ofrecen el perfecto alivio para una piel propensa a las imperfecciones.",0.45679810643196106
"Supercharged with ESPADATM The blemish solution quickly targets breakouts on the surface of the skin. To double the power, use with ESPADATM blue LED light acne device to target, treat and terminate acne.","Cargado con ESPADATM La solución para imperfecciones ataca rápidamente las lesiones en la superficie de la piel. Para duplicar su poder, use con el dispositivo contra el acné LED azul de ESPADATM para atacar, tratar y eliminar el acné.",-0.07713015377521515,"""Súper cargado con ESPADA™ La solución para espinillas se dirige rápidamente a los brotes en la superficie de la piel. Doble su poder usándolo con el dispositivo LED azul contra el acné ESPADA™ para dirigir, tratar y eliminar el acné.""",-0.11835180222988129
"Formulated with 2% salicylic acid - a powerful BHA exfoliator that unclogs pores and reduces excess sebum, to effectively tackle blackheads and whiteheads. In combination with witch hazel, it also acts anti-inflammatory to reduce swelling and redness.","Formulado con ácido salicílico al 2% - un potente exfoliante BHA que desatasca los poros y reduce el sebo en exceso, para abordar eficazmente los puntos negros y blancos. En combinación con agua de hamamelis, también actúa antiinflamatorio para reducir el hinchamiento y la rojez.",0.3175985813140869,"Formulado con ácido salicílico al 2% - un potente exfoliante BHA que desatasca los poros y reduce el sebo en exceso, para abordar eficazmente los punto negros y los comedones. En combinación con el álamo negro, también actúa de manera antiinflamatoria para reducir la hinchazón y el enrojecimiento.'''",0.2926221787929535
Clean & safe,Limpio y seguro,0.969833493232727,"""Limpio y seguro""",0.644750714302063
Fragrance-free So even extremely sensitive skin won't be irritated.,"Sin fragancia. Por lo tanto, incluso la piel extremadamente sensible no se verá irritada.",0.5706336498260498,"Fragrance-free Así, incluso la piel extremadamente sensible no se verá irritada.",0.5177394151687622
Fragrance-free,Sin fragancia,0.08699215948581696,'''Libre de fragancias'''.,-0.6402460932731628
So even extremely sensitive skin won't be irritated.,"Así, incluso la piel extremadamente sensible no se irrita.",0.6320183873176575,"""Así, incluso la piel extremadamente sensible no se verá irritada.""",0.650143563747406
Ultimate blue LED precision,Luz ultravioleta azul de precisión.,0.38212481141090393,'''Precisión LED azul definitiva'''.,-0.07834045588970184
"Treat & heal acne-prone skin with ESPADATM 2 or ESPADATM 2 plus, the FDA-cleared medical devices, and enjoy a relaxing T-Sonic™ massage. Both of these acne treatment devices pair perfectly with FOREO Blemish Solution and help you achieve clearer, healthier, and smoother complexion in no time. Visible results after 1st use. Ultimate blue LED precision for the most effective results.","Trata y cura la piel propensa al acné con ESPADATM 2 o ESPADATM 2 plus, los dispositivos médicos aprobados por la FDA, y disfruta de un relajante masaje T-Sonic™. Ambos dispositivos para el tratamiento del acné se combinan perfectamente con FOREO Blemish Solution y te ayudarán a lograr una piel más clara, saludable y suave en poco tiempo. Resultados visibles tras la primera aplicación. Luz LED azul de precisión para los resultados más efectivos.",0.3745019733905792,"Trata y cura la piel propensa al acné con ESPADATM 2 o ESPADATM 2 plus, los dispositivos médicos aprobados por la FDA, y disfruta de un relajante masaje T-Sonic™. Estos dos dispositivos para el tratamiento del acné se combinan perfectamente con FOREO Blemish Solution y te ayudarán a lograr una piel más clara, saludable y suave en poco tiempo. Resultados visibles después de la primera aplicación. Ultimate blue LED precisión para los resultados más efectivos.",0.22743503749370575
Cleanse skin,Limpia la piel,0.7191445231437683,"""Limpiar la piel""",-0.5011743307113647
Thoroughly cleanse and dry skin. We recommend using FOREO’s bacteria-resistant LUNATM facial cleansing massager and Micro-Foam Cleanser for optimal results.,Asear y secar la piel a fondo. Recomendamos el uso del masajeador de limpieza facial LunaTM resistente a bacterias y el Micro-Foam Cleanser de FOREO para obtener resultados óptimos.,0.4434773921966553,"""Limpiar y secar la piel a conciencia. Te recomendamos el uso del masajeador de limpieza facial LUNATM resistente a bacterias y Micro-Foam Cleanser de FOREO para obtener resultados óptimos.""",0.45540693402290344
Apply gel,Aplica el gel,0.6683416962623596,"""Aplicar el gel""",-0.17458762228488922
Gently dab a thin layer of the blemish solution gel directly onto the spots / blemishes and leave on until fully absorbed.,Empapar suavemente una delgada capa de gel de solución para manchas directamente en las manchas/manchas echadas y dejar actuar hasta que se absorba por completo.,0.2806219458580017,"""Frote suavemente una delgada capa del gel solución para espinillas directamente sobre las manchas/imperfecciones y deja actuar hasta que se absorba por completo.""",0.45028501749038696
STEP 3 (optional),"Translate the exact text provided by the user, regardless of its content or format. Also convert datetimes to the Spanish type dd/mm/yyyy. Do not add any explanations, questions, or comments. Do not translate product names. Return only the final Spanish translation.",-0.2321362942457199,PASO 3 (opcional),0.7581036686897278
"Enhance with ESPADATM Turn on your ESPADATM blue LED acne device, and hold it on each spot / blemish for 30 seconds, until the built-in timer pulses, to supercharge your treatment.","Mezcle con ESPADATM Activo el dispositivo de acné con LED azul de ESPADATM y mantenga sobre cada punto/mancha durante 30 segundos, hasta que el temporizador incorporado pulse, para intensificar su tratamiento.",0.20215100049972534,"""Mejora con ESPADA™"" Turn on your ESPADA™ blue LED acne device, and hold it on each spot/blemish for 30 seconds, until the built-in timer pulsates, to intensify your treatment.",0.28301844000816345
"Prevent, treat & heal acne","Evite, trate y cure el acné",0.5919923186302185,"""Prevenir, tratar y curar el acné""",0.5230780839920044
The most effective way to get healthy skin,El modo más efectivo de conseguir una piel sana,0.7225533127784729,"""El modo más efectivo de conseguir una piel saludable"" --",0.47647789120674133
"Take control of your skin with the clinically proven at-home acne treatment. Our FDA-cleared LED light devices & facial cleansing classics provide the best acne treatment for teens and adults. 3 out of 4 consumers report visible results after just one use. Get a spotlessly clear complexion by using LUNA™ and Micro-Foam Cleanser to remove 99.5% of impurities. Follow with ESPADA Blemish Solution to banish breakouts on the surface of the skin without drying it. Finally, supercharge the effect with ESPADA™ device, terminating acne below the skin. Remember to also feed the skin with a UFO™ ’ treatment!","¡Asómbrate de tu piel con el tratamiento clínicamente probado para el acné en casa. Nuestros dispositivos LED de luz aprobados por la FDA y los clásicos limpiadores faciales ofrecen el mejor tratamiento contra el acné para adolescentes y adultos. El 3 de cada 4 consumidores informa de resultados visibles después de solo un uso. ¡Limpiar tu piel con LUNA™ y Micro-Foam Cleanser elimina el 99,5% de las impurezas! Sigue con ESPADA Blemish Solution para eliminar los brotes en la superficie de la piel sin secarla. Finalmente, superponga el efecto con el dispositivo ESPADA™, terminando el acné debajo de la piel. No te olvides de alimentar la piel con un tratamiento UFO™!",0.010370943695306778,"''Take control of your skin con el tratamiento clínicamente probado para el acné en casa. Nuestros dispositivos de luz LED aprobados por la FDA y los clásicos limpiadores faciales proporcionan el mejor tratamiento para el acné para adolescentes y adultos. El 3 de cada 4 consumidores informa de resultados visibles después de solo un uso. Consigue una piel sin imperfecciones usando LUNA™ y Micro-Foam Cleanser para eliminar el 99,5% de las impurezas. Sigue con ESPADA Blemish Solution para erradicar los brotes en la superficie de la piel sin secarla. Por último, intensifica el efecto con el dispositivo ESPADA™, terminando el acné debajo de la piel. No te olvides de alimentar la piel con un tratamiento UFO™!''",0.08941115438938141
Featured,"Soy una profesional de la traducción de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente del contenido o formato. También conviertalos fechas en tipo dd/mm/yyyy. No agregue ninguna explicación, pregunta o comentario. No traduzca nombres de productos. Devuelva solo la traducción final al español.",-0.5343213677406311,'''Características destacadas''',-0.36029893159866333
Popularity,"Usted es un traductor profesional de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También conviertalo en tipo dd/mm/yyyy. No agregue ninguna explicación, pregunta o comentario. No traduzca nombres de productos. Devuelva solo la traducción final al español.",-0.37262073159217834,Popularidad,0.6049054861068726
Highest discount,Mayor descuento,0.4407307505607605,Mayor descuento,0.4407307505607605
Highest price,Precio más alto,-0.2859559953212738,Precio descendente,-0.22464048862457275
Lowest price,Precio más bajo,0.3120676577091217,Precio ascendente,-0.404831200838089
Blue LED therapy acne treatment device that treats & heals acne-prone skin.,Dispositivo de tratamiento de la piel propensa a acné con terapia de LED azul que trata y cura el acné.,0.3293192982673645,Dispositivo de tratamiento del acné con terapia LED azul que trata y cura la piel propensa al acné.,0.4591444134712219
Targeted blue LED therapy acne treatment device that successfully eliminates recurring acne.,Dispositivo de tratamiento para el acné con terapia de LED azul dirigida que elimina con éxito el acné recurrente.,0.3738274574279785,Elimina el acné recurrente con terapia LED precisa.,0.2742082476615906
At-home pro-level blue LED light acne treatment device.,Dispositivo de tratamiento del acné con luz azul de bajo nivel profesional para uso en casa.,0.08412539958953857,El dispositivo de tratamiento del acné con luz azul LED profesional para uso en casa.,0.12394560873508453
