english,gemma3:4b-it-qat_std,gemma3:4b-it-qat_std_scores,gemma3:4b-it-qat_rag,gemma3:4b-it-qat_rag_scores
"Aqua/Water/Eau, Propylene Glycol, Salicylic Acid, Polyacrylate Crosspolymer-6, Hamamelis Virginiana (Witch Hazel) Water, 1,2-hexanediol, Hydroxyacetophenone, Panthenol, Sodium Hydroxide, Niacinamide, Lactobionic Acid, Agarose, Butylene Glycol, Dipotassium Glycyrrhizate, Polysorbate 20, Melaleuca Alternifolia (Tea Tree) Leaf Oil","Aqua/Agua/Eau, Glicol Propileno, Ácido Salicílico, Poliacrilato Cruzado-6, Agua de Hamamelis Virginiana (Extracto de Hamamelis), 1,2-hexanediol, Hidroxiacetofenona, Pantenol, Hidróxido de Sodio, Niacinamida, Ácido Lactobiónico, Agarosa, Glicol Butílico, Dipotasiato de Glicirrizato, Polisorbatio 20, Aceite de Hojas de Melaleuca Alternifolia (Aceite de Melaleuca).",0.6007751822471619,"Aqua/Agua/Eau, Propilenglicol, Ácido Salicílico, Poliacrilato Crosspolímero-6, Agua de Hamamelis Virginiana (Extracto de Hamamelis), 1,2-hexanodiol, Hidroxiacetofenona, Pantenol, Hidróxido de Sodio, Niacinamida, Ácido Lactobiónico, Agarosa, Butilenglicol, Dipotasiato de Glicirrizato, Polisorbatio 20, Aceite de Hojas de Melaleuca Alternifolia (Aceite de Melaleuca).",0.6076785922050476
Spot it. Clear it.,Identifícalo. Limpialo.,-0.8657692670822144,Detectalo. Elimínalo.,0.01295715942978859
"This concentrated yet lightweight gel is formulated with a power-packed combination of ingredients. It quickly targets breakouts on the surface of your skin. Unlike most acne medications which can cause unsightly dryness and peeling skin, ESPADA Blemish Solution keeps skin moisturized. The result is a spotlessly clear and radiant complexion.","Este gel concentrado pero ligero está formulado con una combinación potente de ingredientes. Actúa rápidamente sobre las brotas en la superficie de la piel. A diferencia de la mayoría de los medicamentos contra el acné que pueden causar sequedad y descamación en la piel, ESPADA Blemish Solution mantiene la piel hidratada. Como resultado, se obtiene una tez impecable y radiante.",0.4823508858680725,"Este gel concentrado y ligero está formulado con una combinación potente de ingredientes. Ataca rápidamente las imperfecciones en la superficie de tu piel. A diferencia de la mayoría de los medicamentos para el acné que pueden causar sequedad y descamación desagradables, ESPADA Blemish Solution mantiene la piel hidratada. El resultado es una tez impecable y radiante.",0.4461507797241211
"Use it in combination with FOREO's ESPADATM , a blue LED light acne device - to supercharge your treatment.","Utilízalo en combinación con el ESPADATM, un dispositivo de luz LED azul para el acné - para potenciar tu tratamiento.",0.3877162039279938,"Úselo en combinación con los dispositivos ESPADATM, un dispositivo de luz LED azul para el acné, para potenciar su tratamiento.",0.27108797430992126
Exfoliating & anti-inflammatory,Exfoliante e antiinflamatorio,0.7031201720237732,Exfoliante y antiinflamatorio,0.7223999500274658
"Formulated with 2% Salicylic Acid - a powerful BHA exfoliator that unclogs pores and reduces excess sebum, to effectively tackle blackheads and whiteheads. In combination with Witch Hazel, it also acts anti-inflammatory to reduce swelling and redness.","Formulado con 2% Ácido Salicílico - un potente exfoliante BHA que desobstruye los poros y reduce el exceso de sebo, para abordar eficazmente los comedones negros y blancos. En combinación con Extracto de Sauce, también actúa antiinflamatorio para reducir la inflamación y enrojecimiento.",0.2497468888759613,"Formulado con ácido salicílico 2% - un potente exfoliante BHA que desobstruye los poros y reduce el exceso de sebo, para abordar eficazmente los comedones negros y blancos. En combinación con el extracto de agua de vid, también actúa antiinflamatorio para reducir la hinchazón y el enrojecimiento.",0.340361088514328
Fades stubborn imperfections,Desvanece las imperfecciones rebeldes,-0.24347704648971558,Atenúa las imperfecciones rebeldes,-0.3525194525718689
"Niacinamide and tea tree oil work together to effectively heal damaged skin. They help quickly shrink enlarged pores and fade hyperpigmentation caused by acne. Tea tree oil also has antibacterial properties, and helps reduce infection.",La niacinamida y el aceite de árbol de té actúan juntas para curar eficazmente la piel dañada. Ayudan a reducir rápidamente los poros dilatados y a desvanecer la hiperpigmentación causada por el acné. El aceite de árbol de té también tiene propiedades antibacterianas y ayuda a reducir las infecciones.,0.6795886158943176,La niacinamida y el aceite de árbol de té trabajan juntas para curar eficazmente la piel dañada. Ayudan a reducir rápidamente los poros dilatados y a desvanecer la hiperpigmentación causada por el acné. El aceite de árbol de té también tiene propiedades antibacterianas y ayuda a reducir las infecciones.,0.674012303352356
Ultra-gentle & soothing,Ultra-suave y calmante,0.533526599407196,Ultra-suave y calmante.,0.28143012523651123
PHA lactobionic acid helps retain moisture and increase overall hydration levels. Panthenol soothes skin by reducing itching and inflammation. Together they offer the perfect relief for blemish-prone skin.,El ácido láctico ayuda a retener la humedad y aumentar los niveles generales de hidratación. El pantenol calma la piel al reducir la picazón y la inflamación. Juntos ofrecen el alivio perfecto para la piel propensa a los granos.,0.372565895318985,"El ácido láctico PHA ayuda a retener la hidratación y aumentar los niveles generales de hidratación. El pantenol calma la piel al reducir la picazón y la inflamación. Juntos, ofrecen el alivio perfecto para la piel propensa a los brotes.",0.5004190802574158
"Supercharged with ESPADATM The blemish solution quickly targets breakouts on the surface of the skin. To double the power, use with ESPADATM blue LED light acne device to target, treat and terminate acne.","Superado con ESPADATM. La solución para manchas ataca rápidamente los brotes en la superficie de la piel. Para duplicar el poder, úsalo con el dispositivo de luz LED azul ESPADATM para tratar y eliminar el acné.",0.09902401268482208,"Superpotenciado con ESPADATM La solución para imperfecciones se dirige rápidamente a las brotes en la superficie de la piel. Para duplicar la potencia, úsalo con el dispositivo de luz LED azul ESPADATM para el acné para atacar, tratar y eliminar el acné.",-0.03870432451367378
"Formulated with 2% salicylic acid - a powerful BHA exfoliator that unclogs pores and reduces excess sebum, to effectively tackle blackheads and whiteheads. In combination with witch hazel, it also acts anti-inflammatory to reduce swelling and redness.","Formulado con 2% ácido salicílico - un potente exfoliante BHA que desobstruye los poros y reduce el exceso de sebo, para abordar eficazmente los comedones negros y blancos. En combinación con el extracto de agár, también actúa antiinflamatorio para reducir la inflamación y el enrojecimiento.",0.23248901963233948,"Formulado con ácido salicílico 2% - un potente exfoliante BHA que desobstruye los poros y reduce el exceso de sebo, para abordar eficazmente los comedones negros y blancos. En combinación con el extracto de hamamelis, también actúa antiinflamatorio para reducir la hinchazón y el enrojecimiento.",0.3157484233379364
Clean & safe,Limpio y seguro,0.9699422717094421,Limpia y seguro,0.7525621056556702
Fragrance-free So even extremely sensitive skin won't be irritated.,Fragancia libre. Por lo que incluso la piel más sensible no se irritará.,0.6061691641807556,"Sin fragancia, por lo que incluso las pieles extremadamente sensibles no se irritarán.",0.610859751701355
Fragrance-free,Fragancia libre,0.5944400429725647,Fragancia libre,0.5944400429725647
So even extremely sensitive skin won't be irritated.,Así que incluso la piel extremadamente sensible no se irritará.,0.6404258608818054,Incluso la piel extremadamente sensible no se irritará.,0.6262984871864319
Ultimate blue LED precision,Ultimate azul LED precisión,0.8233730792999268,Ultimate blue LED precisión,0.8349035382270813
"Treat & heal acne-prone skin with ESPADATM 2 or ESPADATM 2 plus, the FDA-cleared medical devices, and enjoy a relaxing T-Sonic™ massage. Both of these acne treatment devices pair perfectly with FOREO Blemish Solution and help you achieve clearer, healthier, and smoother complexion in no time. Visible results after 1st use. Ultimate blue LED precision for the most effective results.","Trata y cura la piel propensa al acné con ESPADATM 2 o ESPADATM 2 plus, los dispositivos médicos aprobados por la FDA, y disfruta de un relajante masaje T-Sonic™. Ambos de estos dispositivos de tratamiento para el acné combinan a la perfección con FOREO Blemish Solution y te ayudan a conseguir una tez más clara, saludable y suave en poco tiempo. Resultados visibles después del primer uso. Precisión azul LED definitiva para los resultados más eficaces.",0.2664831578731537,"Trata y cura la piel propensa al acné con ESPADATM 2 o ESPADATM 2 plus, los dispositivos médicos aprobados por la FDA, y disfruta de un relajante masaje T-Sonic™. Ambos dispositivos para el tratamiento del acné combinan a la perfección con FOREO Blemish Solution y te ayudan a lograr una tez más clara, saludable y suave en poco tiempo. Resultados visibles después del primer uso. Precisión azul LED definitiva para los resultados más eficaces.",0.30067670345306396
Cleanse skin,Limpiar la piel,0.5297539234161377,Limpia la piel,0.7196342349052429
Thoroughly cleanse and dry skin. We recommend using FOREO’s bacteria-resistant LUNATM facial cleansing massager and Micro-Foam Cleanser for optimal results.,Limpia y seca la piel a fondo. Recomendamos utilizar el masajeador facial LUNATM resistente a bacterias de FOREO y el limpiador Micro-Foam para obtener resultados óptimos.,0.5091546773910522,Limpia y seca la piel a fondo. Recomendamos utilizar el limpiador facial LUNATM resistente a bacterias de FOREO y el limpiador Micro-Foam para obtener resultados óptimos.,0.5114350318908691
Apply gel,Aplicar gel,0.6883863806724548,Aplicar gel,0.688424825668335
Gently dab a thin layer of the blemish solution gel directly onto the spots / blemishes and leave on until fully absorbed.,Déjese una fina capa del gel de solución para manchas directamente sobre las manchas/imperfecciones y déjela actuar hasta que se absorba por completo.,0.49878716468811035,Aplica suavemente una capa fina del gel de solución para imperfecciones directamente sobre los puntos / las imperfecciones y déjalo actuar hasta que se absorba por completo.,0.4890020191669464
STEP 3 (optional),Paso 3 (opcional),0.8064332604408264,PASO 3 (opcional),0.7581036686897278
"Enhance with ESPADATM Turn on your ESPADATM blue LED acne device, and hold it on each spot / blemish for 30 seconds, until the built-in timer pulses, to supercharge your treatment.","Active el dispositivo LED azul ESPADATM para el tratamiento de acné y sosténlo sobre cada mancha/pápula durante 30 segundos, hasta que el temporizador incorporado emita un pitido, para potenciar su tratamiento.",0.4462108314037323,"Potencia con ESPADA™ Enciende tu dispositivo ESPADA™ con LED azul para el acné y sosténlo sobre cada mancha/imperfección durante 30 segundos, hasta que el temporizador integrado pulse, para potenciar tu tratamiento.",0.22165408730506897
"Prevent, treat & heal acne","Prevenir, tratar y curar el acné",0.6657119393348694,"Previene, trata y cura el acné.",0.63608318567276
The most effective way to get healthy skin,La forma más eficaz de conseguir una piel sana,0.6842018961906433,La forma más eficaz de conseguir una piel sana.,0.6471260190010071
"Take control of your skin with the clinically proven at-home acne treatment. Our FDA-cleared LED light devices & facial cleansing classics provide the best acne treatment for teens and adults. 3 out of 4 consumers report visible results after just one use. Get a spotlessly clear complexion by using LUNA™ and Micro-Foam Cleanser to remove 99.5% of impurities. Follow with ESPADA Blemish Solution to banish breakouts on the surface of the skin without drying it. Finally, supercharge the effect with ESPADA™ device, terminating acne below the skin. Remember to also feed the skin with a UFO™ ’ treatment!","Toma el control de tu piel con el tratamiento para el acné probado clínicamente en casa. Nuestros dispositivos LED de luz aprobados por la FDA y los clásicos limpiadores faciales ofrecen el mejor tratamiento para el acné para adolescentes y adultos. 3 de cada 4 consumidores informan de resultados visibles después del primer uso. Consigue una tez impecable utilizando LUNA™ y el limpiador Micro-Foam para eliminar el 99,5% de las impurezas. Sigue con la solución Blemish ESPADA para eliminar las brotes en la superficie de la piel sin resecarla. Finalmente, potencia el efecto con el dispositivo ESPADA™, eliminando el acné por debajo de la piel. Recuerda también alimentar la piel con un tratamiento UFO™!",0.13945035636425018,"Toma el control de tu piel con el tratamiento para el acné probado clínicamente en casa. Nuestros dispositivos de luz LED aprobados por la FDA y los clásicos de limpieza facial FOREO ofrecen el mejor tratamiento para el acné para adolescentes y adultos. El 75% de los consumidores reportan resultados visibles después de solo un uso. Obtén una piel impecable utilizando LUNA™ y el limpiador Micro-Foam para eliminar el 99,5% de las impurezas. Sigue con ESPADA Blemish Solution para eliminar las brotes en la superficie de la piel sin resecarla. Finalmente, potencia el efecto con el dispositivo ESPADA™, eliminando el acné por debajo de la piel. Recuerda también nutrir la piel con un tratamiento UFO™",0.22212651371955872
