english,gemma2:9b_std,gemma2:9b_std_scores,gemma2:9b_rag,gemma2:9b_rag_scores
"Supercharged with ESPADATM The blemish solution quickly targets breakouts on the surface of the skin. To double the power, use with ESPADATM blue LED light acne device to target, treat and terminate acne.","Súpercargado con ESPADATM La solución para imperfecciones ataca rápidamente las erupciones en la superficie de la piel. Para duplicar la potencia, úsalo con el dispositivo LED azul para acné ESPADATM para atacar, tratar y eliminar el acné.",0.0500517375767231,"Potenciado con ESPADA™. La solución para imperfecciones ataca rápidamente las erupciones en la superficie de la piel. Para duplicar el poder, úsalo con el dispositivo ESPADA™ de luz LED azul para tratar el acné, para atacar, tratar y eliminar el acné.",0.0202178992331028
"Formulated with 2% salicylic acid - a powerful BHA exfoliator that unclogs pores and reduces excess sebum, to effectively tackle blackheads and whiteheads. In combination with witch hazel, it also acts anti-inflammatory to reduce swelling and redness.","Formulado con un 2% de ácido salicílico, un potente exfoliante BHA que desobstruye los poros y reduce el exceso de sebo, para combatir eficazmente las espinillas negras y blancas. En combinación con hamamelis, también actúa como antiinflamatorio para reducir la hinchazón y enrojecimiento.",0.440426230430603,"Formulado con ácido salicílico al 2% - un potente exfoliante BHA que desobstruye los poros y reduce el exceso de sebo, para combatir eficazmente las espinillas negras y blancas. En combinación con hamamelis, también actúa como antiinflamatorio para reducir la hinchazón y el enrojecimiento.",0.4338805377483368
Clean & safe,Limpio y seguro,0.9697210192680359,Limpio y seguro,0.9699422717094421
Fragrance-free So even extremely sensitive skin won't be irritated.,Sin fragancia. Incluso la piel extremadamente sensible no se irritará.,0.5926856398582458,"Sin fragancia, incluso las pieles extremadamente sensibles no se irritarán.",0.544611930847168
Fragrance-free,Sin perfume,-0.35133662819862366,Sin perfume,-0.35133662819862366
So even extremely sensitive skin won't be irritated.,Así que incluso la piel extremadamente sensible no se irritará.,0.6404258608818054,Incluso la piel extremadamente sensible no se irritará.,0.6262984871864319
Ultimate blue LED precision,Precisión LED azul definitiva,0.6578678488731384,Precisión LED azul definitiva,0.6578678488731384
"Treat & heal acne-prone skin with ESPADATM 2 or ESPADATM 2 plus, the FDA-cleared medical devices, and enjoy a relaxing T-Sonic™ massage. Both of these acne treatment devices pair perfectly with FOREO Blemish Solution and help you achieve clearer, healthier, and smoother complexion in no time. Visible results after 1st use. Ultimate blue LED precision for the most effective results.","Trata y cura la piel propensa al acné con ESPADATM 2 o ESPADATM 2 plus, los dispositivos médicos aprobados por la FDA, y disfruta de un relajante masaje T-Sonic™. Ambos dispositivos para el tratamiento del acné se combinan perfectamente con FOREO Blemish Solution y te ayudan a conseguir una tez más clara, saludable y suave en poco tiempo. Resultados visibles después del primer uso. Precisión LED azul definitiva para los resultados más efectivos.",0.2829373776912689,"Trata y sana la piel propensa al acné con ESPADA™ 2 o ESPADA™ 2 plus, los dispositivos médicos aprobados por la FDA, y disfruta de un relajante masaje T-Sonic™. Ambos dispositivos para el tratamiento del acné se combinan perfectamente con FOREO Blemish Solution y te ayudan a lograr una tez más clara, saludable y suave en poco tiempo. Resultados visibles después del primer uso. Precisión LED azul definitiva para los resultados más efectivos.",0.2840343415737152
Cleanse skin,Limpia la piel,0.7195918560028076,Limpia la piel,0.7196342349052429
Thoroughly cleanse and dry skin. We recommend using FOREO’s bacteria-resistant LUNATM facial cleansing massager and Micro-Foam Cleanser for optimal results.,Limpia y seca la piel a fondo. Recomendamos el uso del masajeador facial de limpieza LUNATM resistente a las bacterias y del Limpiador de espuma micro de FOREO para obtener mejores resultados.,0.4110250174999237,Limpia y seca la piel a fondo. Recomendamos utilizar el masajeador facial de limpieza LUNATM resistente a bacterias de FOREO y el Limpiador Micro-Espuma para obtener los mejores resultados.,0.3833029568195343
Apply gel,Aplica el gel.,0.5809161067008972,Aplica el gel,0.6680211424827576
Gently dab a thin layer of the blemish solution gel directly onto the spots / blemishes and leave on until fully absorbed.,"Con cuidado, aplica una capa fina del gel de solución para imperfecciones directamente sobre las manchas/imperfecciones y déjalo hasta que se absorba completamente.",0.5529218912124634,Aplica suavemente una capa fina de la solución para imperfecciones directamente sobre las manchas y déjala hasta que se absorba completamente.,0.5363796353340149
STEP 3 (optional),PASO 3 (opcional),0.7581036686897278,PASO 3 (opcional),0.7581036686897278
"Enhance with ESPADATM Turn on your ESPADATM blue LED acne device, and hold it on each spot / blemish for 30 seconds, until the built-in timer pulses, to supercharge your treatment.","Mejora con ESPADATM Enciende tu dispositivo azul LED para acné ESPADATM y sosténlo sobre cada punto/imperfección durante 30 segundos, hasta que el temporizador incorporado pulse, para potenciar tu tratamiento.",0.24980154633522034,"Mejora con ESPADA™. Enciende tu dispositivo de acné azul LED ESPADA™ y sosténlo en cada punto/imperfección durante 30 segundos, hasta que el temporizador incorporado pulse, para potenciar tu tratamiento.",0.24847933650016785
"Prevent, treat & heal acne","Prevenir, tratar y curar el acné",0.6657119393348694,"Prevenir, tratar y curar el acné",0.6657119393348694
The most effective way to get healthy skin,La forma más efectiva de conseguir una piel sana,0.7171911001205444,La forma más eficaz de conseguir una piel sana,0.6842018961906433
"Take control of your skin with the clinically proven at-home acne treatment. Our FDA-cleared LED light devices & facial cleansing classics provide the best acne treatment for teens and adults. 3 out of 4 consumers report visible results after just one use. Get a spotlessly clear complexion by using LUNA™ and Micro-Foam Cleanser to remove 99.5% of impurities. Follow with ESPADA Blemish Solution to banish breakouts on the surface of the skin without drying it. Finally, supercharge the effect with ESPADA™ device, terminating acne below the skin. Remember to also feed the skin with a UFO™ ’ treatment!","Toma el control de tu piel con el tratamiento antiacné domiciliario clínicamente probado. Nuestros dispositivos de luz LED aprobados por la FDA y los clásicos limpiadores faciales proporcionan el mejor tratamiento antiacné para adolescentes y adultos. 3 de cada 4 consumidores informan resultados visibles después de solo un uso. Obtén una tez impecable utilizando LUNA™ y Micro-Foam Cleanser para eliminar el 99,5% de las impurezas. Sigue con ESPADA Blemish Solution para eliminar los brotes en la superficie de la piel sin secarla. Finalmente, potencia el efecto con el dispositivo ESPADA™, terminando el acné debajo de la piel. Recuerda también alimentar la piel con un tratamiento UFO™!",0.15299656987190247,"Toma el control de tu piel con el tratamiento para acné probado clínicamente en casa. Nuestros dispositivos de luz LED aprobados por la FDA y los clásicos limpiadores faciales proporcionan el mejor tratamiento para el acné para adolescentes y adultos. 3 de cada 4 consumidores reportan resultados visibles después de solo un uso. Obtén una tez impecable usando LUNA™ y el Limpiador Micro-Espuma para eliminar el 99,5% de las impurezas. Sigue con la Solución ESPADA Blemish para eliminar los brotes en la superficie de la piel sin secarla. Finalmente, potencia el efecto con el dispositivo ESPADA™, terminando el acné debajo de la piel. Recuerda también alimentar la piel con un tratamiento UFO™.",0.19253195822238922
Featured,Destacado,0.21850772202014923,Destacados,0.26657623052597046
Popularity,Popularidad,0.6049054861068726,Popularidad,0.6049054861068726
Highest discount,Descuento más alto,0.3444227874279022,Mayor descuento,0.44083091616630554
Highest price,Precio más alto,-0.2864041030406952,Precio descendente,-0.22479727864265442
Lowest price,Precio más bajo,0.31158432364463806,Precio ascendente,-0.40620362758636475
Blue LED therapy acne treatment device that treats & heals acne-prone skin.,Dispositivo de tratamiento para acné con terapia LED azul que trata y cura la piel propensa al acné.,0.45589879155158997,Dispositivo para el tratamiento del acné con terapia LED azul que trata y cura la piel propensa al acné.,0.4562661647796631
Targeted blue LED therapy acne treatment device that successfully eliminates recurring acne.,Dispositivo de tratamiento para acné con terapia LED azul que elimina eficazmente el acné recurrente.,0.42667055130004883,Elimina el acné recurrente con terapia LED precisa.,0.2742082476615906
At-home pro-level blue LED light acne treatment device.,Dispositivo de tratamiento para acné con luz azul LED de nivel profesional para uso doméstico.,0.27714353799819946,Dispositivo de tratamiento del acné con luz azul LED de nivel profesional para uso doméstico.,0.31588006019592285
Start with a cleanse,Empieza con una limpieza.,0.5360845923423767,Comienza con una limpieza,0.5568161606788635
Get your face 99.5% clean and treat acne-prone skin more effectively.,Consigue un 99.5 % de limpieza facial y trata la piel propensa al acné de forma más eficaz.,0.4768080413341522,Limpia tu rostro un 99.5% para combatir más eficazmente el acné.,0.542336642742157
Didn't find what you are looking for?,¿No has encontrado lo que buscas?,0.8050829768180847,¿No encontraste lo que estabas buscando?,0.8003737330436707
We know you need the right devices to turn your routine into a ritual.,Sabemos que necesitas los dispositivos adecuados para convertir tu rutina en un ritual.,0.6553507447242737,Sabemos que necesitas los dispositivos correctos para transformar tu rutina en un ritual.,0.6240000128746033
Want to be first to hear about new products?,¿Quieres ser el primero en enterarte de los nuevos productos?,0.6782950758934021,¿Quieres conocer antes que nadie los nuevos productos?,0.6014309525489807
Subscribe for updates,Suscríbete para recibir actualizaciones,0.6750152707099915,Suscríbete para recibir novedades,0.7626054883003235
The Swedish art of sucking,El arte sueco de succionar,0.20605212450027466,El arte sueco de succionar,0.20605212450027466
"But, like, in a good way...","Pero, como, de buena manera...",-0.1815205216407776,"Pero, bueno...",0.306292861700058
"This device effectively resurfaces skin to make it smoother. Reduces wrinkles and age spots to make skin clearer. And extracts impurities from deep within pores so they appear smaller. Leaving you with a complexion that looks fresh, refined and younger.","Este dispositivo retexturiza eficazmente la piel para que quede más suave. Reduce las arrugas y manchas de la edad para que la piel luzca más clara. Y extrae impurezas desde lo profundo de los poros para que parezcan más pequeños. Dejando tu cutis con una apariencia fresca, refinada y más joven.",0.5229995846748352,"Este dispositivo eficazmente retexturiza la piel para que quede más suave. Reduce las arrugas y manchas de edad para que la piel luzca más clara. Y extrae impurezas desde lo profundo de los poros para que parezcan más pequeños. Dejando tu piel con una apariencia fresca, refinada y más joven.",0.5586743354797363
What else do you need to know?,¿Qué más necesitas saber?,0.7606353163719177,¿Qué más necesitas saber?,0.7606353163719177
"Improves texture, tone & wrinkles","Mejora la textura, el tono y las arrugas.",0.3534523546695709,"Mejora la textura, el tono y las arrugas",0.47958818078041077
"3 Adamas diamond microdermabrasion tips exfoliate dead skin cells and encourage healthy skin renewal - to reverse flaws like scarring, pigmentation and signs of aging.","3 puntas de microdermoabrasión de diamante Adamas exfolian las células muertas de la piel y fomentan una renovación cutánea saludable para revertir imperfecciones como cicatrices, pigmentación y signos del envejecimiento.",0.3451146185398102,"3 puntas de microdermoabrasión con diamantes Adamas exfolian las células muertas de la piel y fomentan una renovación saludable para revertir imperfecciones como cicatrices, pigmentación y signos del envejecimiento.",0.27868643403053284
