english,spanish,endpoint,gemma2:9b,gemma3:4b,gemma3:4b-it-qat,thinkverse/towerinstruct:latest
Travel-friendly,Ideal para llevar de viaje,luna-go-collection,Fácil de transportar,Viajero-amigable,Viajero-amigable,Viajable
"Upgraded to up to 300 uses per charge, so you don’t have to worry about running out of battery mid-trip. LUNA™ 4 go also features a new travel-lock option. Now larger in size, it's still the most compact of the LUNATM 4 collection.","Actualizado con hasta 300 usos por carga, para que no tengas que preocuparte de quedarte sin batería en la mitad de tu viaje. LUNATM go también incluye una función de bloqueo de viaje. Más grande que su versión anterior, sigue siendo el dispositivo más compacto de la colección LUNATM 4.",luna-go-collection,"Actualizado hasta 300 usos por carga, para que no tengas que preocuparte por quedarte sin batería en mitad del viaje. LUNA™ 4 go también cuenta con una nueva opción de bloqueo para viajes. Ahora más grande en tamaño, sigue siendo el más compacto de la colección LUNATM 4.","Actualizado hasta 300 usos por carga, así que no tiene que preocuparse por quedarse sin batería en pleno viaje. LUNA™ 4 go también cuenta con una nueva opción de bloqueo de viaje. Ahora es de mayor tamaño, pero sigue siendo el más compacto de la colección LUNATM 4.","Actualizado hasta 300 usos por carga, así que no tiene que preocuparse por quedarse sin batería en pleno viaje. LUNA™ 4 go también cuenta con una nueva opción de bloqueo de viaje. Ahora es más grande, pero sigue siendo el más compacto de la colección LUNATM 4.","Hasta 300 usos por carga, así que no tienes que preocuparte de que te quede sin batería en mitad del viaje. El LUNA™ 4 go también cuenta con una nueva opción de bloqueo para viajes. Ahora más grande en tamaño, sigue siendo el más compacto de la colección LUNATM 4."
Firming massage,Masaje reafirmante,luna-go-collection,Masaje reafirmante,Masaje de firmeamiento,Masaje reafirmante,Masaje de firmeza
"Flip your device over for a firming massage that uses low-frequency pulsations to improve lymphatic drainage, and help reduce fine lines & sagging. 86% of users report skin looks & feels firmer and more elastic.",Usa la parte posterior del dispositivo para disfrutar de un masaje reafirmante que usa pulsaciones a baja frecuencia para mejorar el drenaje linfático y reducir las líneas de expresión y la flacidez de la piel. El 86% de usuarios declaró sentir la piel más firme y elástica.,luna-go-collection,Dale la vuelta a tu dispositivo para un masaje reafirmante que utiliza pulsaciones de baja frecuencia para mejorar el drenaje linfático y ayudar a reducir las líneas finas y el flacidez. El 86 % de los usuarios informan que su piel luce y se siente más firme y elástica.,"Gira tu dispositivo para un masaje reafirmante que utiliza pulsaciones de baja frecuencia para mejorar el drenaje linfático, y ayudar a reducir las líneas finas y la flacidez. El 86% de los usuarios reporta que la piel se ve y se siente más firme y elástica.",Voltea tu dispositivo para un masaje reafirmante que utiliza pulsaciones de baja frecuencia para mejorar el drenaje linfático y ayudar a reducir las líneas finas y la flacidez. El 86% de los usuarios reporta que la piel se ve y se siente más firme y elástica.,Girar su dispositivo para una masaje reafirmante que utiliza pulsaciones de baja frecuencia para mejorar el drenaje linfático y ayudar a reducir las arrugas finas y la flacidez. Un 86% de los usuarios informan que su piel luce y se siente más firme y elástica.
Healthy complexion,Piel más sana,luna-go-collection,Complexion saludable,Complexión saludable,Complexión saludable,Semblante sano
"Bacteria-resistant to reduce breakouts. It also gently exfoliates the skin, removing dead skin cells to reveal fresh healthy skin below. 96% of users report healthier-looking skin, while 81% report reduced appearance of blemishes.","Resistente a las bacterias para reducir las imperfecciones. Exfolia y limpia las células muertas de la piel para revelar una piel fresca y sana. El 96% de usuarios declaró sentir la piel más sana, y el 81% declaró una reducción en la aparición de imperfecciones.",luna-go-collection,"Resistente a las bacterias para reducir los brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 96 % de los usuarios informan de una piel con mejor aspecto, mientras que el 81 % informa de una reducción en la apariencia de imperfecciones.","Bacteria-resistente para reducir las rojeces. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 96% de los usuarios informan de una piel con un aspecto más saludable, mientras que el 81% informa de una reducción en la apariencia de las imperfecciones.","Resistente a las bacterias para reducir las brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 96% de los usuarios informa de una piel con mejor aspecto, mientras que el 81% informa de una reducción en la apariencia de los puntos negros.","Bacteria-resistente para reducir brotes. También exfolia suavemente la piel, eliminando las células muertas de la piel para revelar una piel sana fresca debajo. El 96% de los usuarios informan que su piel luce más saludable, mientras que el 81% informa una aparición reducida de imperfecciones."
"Prep your skin for the most effective skincare routine. LUNATM 4 go enables the active ingredients in your creams, serums, and masks to penetrate deep into the skin, where they work best. 98% of users report better absorption of skincare products.","Prepara tu piel para la rutina de cuidado facial más eficaz. LUNATM 4 go ayuda a que los ingredientes de tus cremas, serums y mascarillas penetren profundamente en la piel. El 98% de usuarios declaró una mejor absorción de los productos de cuidado facial.",luna-go-collection,"Prepara tu piel para la rutina de cuidado de la piel más eficaz. LUNATM 4 permite que los ingredientes activos de tus cremas, sueros y mascarillas penetren en profundidad en la piel, donde funcionan mejor. El 98% de los usuarios reportan una mejor absorción de productos para el cuidado de la piel.","Prepara tu piel para la rutina de cuidado facial más eficaz. LUNATM 4 go permite que los ingredientes activos de tus cremas, serums y mascarillas penetren profundamente en la piel, donde funcionan mejor. El 98% de los usuarios informa de una mejor absorción de los productos para el cuidado de la piel.","Prepara tu piel para la rutina de cuidado más eficaz. LUNATM 4 go permite que los ingredientes activos de tus cremas, serums y mascarillas penetren profundamente en la piel, donde funcionan mejor. El 98% de los usuarios informa de una mejor absorción de los productos de cuidado de la piel.","Prepara tu piel para la rutina de cuidado facial más efectiva. LUNATM 4 go permite que los ingredientes activos en tus cremas, serums y máscaras penetren profundamente en la piel, donde funcionan mejor. Un 98% de usuarios informa una mejor absorción de productos para el cuidado facial."
"38% softer than its predecessor, upgraded to up to 300 uses per USB charge, with 8 intensities which you can adjust with the + and - buttons on the device. It also has a new travel-lock feature and a universal brush head for all skin types.","38% más suave que su predecesor, mejorado con hasta 300 usos por carga USB y 8 intensidades que puedes ajustar con los botones + y - del dispositivo. También incluye un nuevo bloqueo de viaje y un cabezal para todo tipo de pieles.",luna-go-collection,"Un 38% más suave que su predecesor, actualizado para hasta 300 usos por carga USB, con 8 intensidades que puedes ajustar con los botones + y - del dispositivo. También tiene una nueva función de bloqueo para viajes y un cabezal de cepillo universal para todos los tipos de piel.","38% más suave que su predecesor, actualizado hasta 300 usos por carga USB, con 8 intensidades que se pueden ajustar con los botones + y - del dispositivo. También tiene una nueva función de bloqueo de viaje y una cabezal de cepillo universal para todo tipo de pieles.","38% más suave que su predecesor, actualizado hasta 300 usos por carga USB, con 8 intensidades que se pueden ajustar con los botones + y - del dispositivo. También tiene una nueva función de bloqueo de viaje y una cabezal de cepillo universal para todo tipo de pieles.","Tiene una suavidad del 38% superior a la de su predecesor, se ha actualizado para llegar hasta las 300 usos por carga USB y cuenta con 8 intensidades que puedes regular mediante los botones + y - en el propio dispositivo. Además, incorpora una nueva función de bloqueo para viajes y un cabezal universal para todos los tipos de piel."
"Upgraded to up to 300 uses per charge, so you don’t have to worry about running out of battery mid-trip. LUNATM 4 go also features a new travel-lock option. Now larger in size, it's still the most compact of the LUNATM 4 collection.","Actualizado con hasta 300 usos por carga, para que no tengas que preocuparte de quedarte sin batería en la mitad de tu viaje. LUNATM go también incluye una función de bloqueo de viaje. Más grande que su versión anterior, sigue siendo el dispositivo más compacto de la colección LUNATM 4.",luna-go-collection,"Actualizado hasta 300 usos por carga, para que no tengas que preocuparte por quedarte sin batería en mitad del viaje. El LUNATM 4 go también cuenta con una nueva opción de bloqueo para viajes. Ahora más grande en tamaño, sigue siendo el más compacto de la colección LUNATM 4.","Actualizado hasta 300 usos por carga, así que no tiene que preocuparse por quedarse sin batería en pleno viaje. LUNATM 4 go también cuenta con una nueva opción de bloqueo de viaje. Ahora es de mayor tamaño, pero sigue siendo el más compacto de la colección LUNATM 4.","Actualizado hasta 300 usos por carga, así que no tiene que preocuparse por quedarse sin batería en pleno viaje. LUNATM 4 go también cuenta con una nueva opción de bloqueo de viaje. Ahora es de mayor tamaño, pero sigue siendo el más compacto de la colección LUNATM 4.","Mejora hasta 300 usos por carga, así que no tienes que preocuparte de que se agote la batería en mitad del viaje. El LUNATM 4 go también cuenta con una nueva opción de bloqueo para viajes. Ahora más grande en tamaño, sigue siendo el más compacto de la colección LUNATM 4."
"Bacteria-resistant to reduce breakouts. It also gently exfoliates skin, removing dead skin cells to reveal fresh healthy skin below. 96% of users report healthier-looking skin, while 81% report reduced appearance of blemishes.","Resistente a las bacterias para reducir las imperfecciones. Exfolia y limpia las células muertas de la piel para revelar una piel fresca y sana. El 96% de usuarios declaró sentir la piel más sana, y el 81% declaró una reducción en la aparición de imperfecciones.",luna-go-collection,"Resistente a las bacterias para reducir los brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 96 % de los usuarios informan de una piel con mejor aspecto, mientras que el 81 % informa de una reducción en la apariencia de imperfecciones.","Bacteria-resistente para reducir las rojeces. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 96% de los usuarios informan de una piel con un aspecto más saludable, mientras que el 81% informa de una reducción en la apariencia de las imperfecciones.","Resistente a las bacterias para reducir las brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 96% de los usuarios informa de una piel con un aspecto más saludable, mientras que el 81% informa de una reducción en la apariencia de los puntos negros.","Bacteria-resistente para reducir brotes. También exfolia suavemente la piel, eliminando las células muertas de la piel para revelar una piel sana fresca debajo. El 96% de los usuarios informan una apariencia más saludable de la piel, mientras que el 81% informa una aparición reducida de lesiones."
"Prep your skin for the most effective skincare routine. LUNATM 4 go enables the active ingredients in your creams, serums, and masks to penetrate deep into skin, where they work best. 98% of users report better absorption of skincare products.","Prepara tu piel para la rutina de cuidado facial más eficaz. LUNATM 4 go ayuda a que los ingredientes de tus cremas, serums y mascarillas penetren profundamente en la piel. El 98% de usuarios declaró una mejor absorción de los productos de cuidado facial.",luna-go-collection,"Prepara tu piel para la rutina de cuidado de la piel más eficaz. LUNATM 4 permite que los ingredientes activos de tus cremas, sueros y mascarillas penetren en profundidad en la piel, donde funcionan mejor. El 98% de los usuarios reportan una mejor absorción de productos para el cuidado de la piel.","Prepara tu piel para la rutina de cuidado facial más eficaz. LUNATM 4 go permite que los ingredientes activos de tus cremas, serums y mascarillas penetren profundamente en la piel, donde funcionan mejor. El 98% de los usuarios informa de una mejor absorción de los productos para el cuidado de la piel.","Prepara tu piel para la rutina de cuidado más eficaz. LUNATM 4 go permite que los ingredientes activos de tus cremas, sérums y mascarillas penetren profundamente en la piel, donde funcionan mejor. El 98% de los usuarios reporta una mejor absorción de los productos de cuidado de la piel.","Prepara tu piel para la rutina de cuidado facial más efectiva. LUNATM 4 go permite que los ingredientes activos en tus cremas, serums y máscaras penetren profundamente en la piel, donde funcionan mejor. Un 98% de usuarios informa una mejor absorción de productos de cuidado facial."
"38% softer than its predecessor, upgraded to up to 300 uses per USB charge, with 8 intensities which you can adjust with the + and - buttons on the device. It also has a new travel-lock feature, and a universal brush head for all skin types.","38% más suave que su predecesor, mejorado con hasta 300 usos por carga USB y 8 intensidades que puedes ajustar con los botones + y - del dispositivo. También incluye un nuevo bloqueo de viaje y un cabezal para todo tipo de pieles.",luna-go-collection,"Un 38% más suave que su predecesor, actualizado para hasta 300 usos por carga USB, con 8 intensidades que puedes ajustar con los botones + y - del dispositivo. También tiene una nueva función de bloqueo para viajes y un cabezal de cepillo universal para todos los tipos de piel.","38% más suave que su predecesor, actualizado hasta 300 usos por carga USB, con 8 intensidades que se pueden ajustar con los botones + y - del dispositivo. También tiene una nueva función de bloqueo de viaje y una cabezal de cepillo universal para todo tipo de pieles.","38% más suave que su predecesor, actualizado hasta 300 usos por carga USB, con 8 intensidades que se pueden ajustar con los botones + y - del dispositivo. También tiene una nueva función de bloqueo de viaje, y una cabezal de cepillo universal para todo tipo de pieles.","Tiene una suavidad del 38% superior a la de su predecesor, se ha actualizado para llegar hasta las 300 usos por carga USB y cuenta con 8 intensidades que puedes regular con los botones + y - en el propio dispositivo. Además, incorpora una nueva función de bloqueo para viajes y un cabezal universal para todos los tipos de piel."
